816,170,74
817,443,46
818,358,73
819,623,64
820,473,37
821,745,23
822,713,27
823,403,41
824,219,68
825,689,46
826,465,40
827,320,42
828,797,27
829,781,18
830,987,54
831,669,91
832,846,46
833,363,32
834,255,7
835,326,44
836,867,59
837,577,56
838,710,7
839,447,74
840,542,48
841,384,45
842,477,66
843,239,35
844,536,96
845,981,74
846,746,22
847,393,74
848,83,97
849,355,61
850,449,92
851,322,46
852,890,24
853,827,18
854,261,15
855,630,56
856,562,59
857,274,24
858,505,85
859,970,68
860,434,68
861,449,45
862,455,31
863,137,37
864,918,67
865,96,18
866,587,42
867,691,78
868,991,48
869,722,88
870,215,72
871,149,18
872,100,89
873,168,57
874,454,60
875,565,56
876,507,67
877,142,21
878,398,41
879,61,44
880,942,37
881,393,21
882,499,25
883,688,74
884,884,55
885,876,35
886,472,89
887,336,72
888,486,34
889,326,65
890,533,35
891,647,57
892,759,55
893,561,55
894,939,6
895,157,28
896,647,30
897,473,29
898,742,75
899,668,54
900,945,7
901,110,59
902,381,29
903,987,46
904,823,75
905,718,42
906,152,100
907,212,24
908,539,98
909,44,57
910,695,8
911,530,92
912,511,27
913,73,25
914,664,75
915,738,58
916,39,32
917,375,46
918,302,72
919,165,66
920,561,74
921,646,34
922,963,78
923,301,88
924,161,38
925,197,73
926,372,16
927,428,100
928,578,81
929,894,76
930,5,70
931,358,19
932,348,97
933,451,49
934,366,28
935,311,95
936,480,17
937,92,71
938,818,67
939,724,27
940,935,90
941,574,24
942,570,25
943,826,56
944,909,80
945,201,79
946,394,50
947,409,7
948,396,85
949,181,40
950,263,82
951,75,10
952,916,83
953,811,76
954,469,8
955,834,58
956,436,90
957,636,32
958,755,22
959,1000,92
960,341,94
961,990,42
962,49,92
963,373,89
964,895,90
965,3,34
966,5,76
967,634,95
968,544,56
969,186,31
970,784,87
971,596,17
972,143,44
973,591,21
974,289,22
975,48,35
976,955,88
977,544,14
978,847,55
979,873,47
980,41,68
981,664,73
982,151,42
983,958,26
984,710,48
985,101,81
986,216,77
987,862,63
988,680,7
989,367,60
990,903,33
991,157,41
992,258,33
993,648,79
994,248,50
995,545,98
996,353,90
997,454,82
998,608,97
999,624,54
1000,975,44
