317,134,73
318,589,105
319,297,88
320,157,14
321,255,45
322,820,39
323,778,78
324,6,33
325,840,78
326,205,15
327,433,5
328,739,89
329,238,30
330,127,44
331,229,46
332,641,96
333,672,108
334,621,63
335,16,71
336,286,63
337,254,26
338,147,69
339,935,25
340,71,67
341,782,19
342,327,70
343,373,5
344,779,86
345,278,85
346,366,60
347,273,9
348,357,49
349,733,61
350,979,44
351,245,107
352,95,6
353,278,18
354,525,97
355,935,6
356,476,33
357,247,22
358,488,89
359,992,86
360,616,71
361,339,75
362,600,16
363,181,64
364,883,34
365,993,57
366,963,90
367,709,67
368,982,102
369,536,80
370,905,6
371,980,97
372,372,96
373,744,7
374,478,96
375,321,73
376,118,14
377,326,57
378,273,62
379,16,45
380,214,105
381,439,102
382,876,105
383,249,72
384,489,55
385,823,106
386,705,104
387,288,13
388,227,64
389,542,48
390,120,47
391,691,12
392,736,44
393,251,53
394,683,85
395,565,74
396,484,86
397,645,47
398,81,67
399,64,33
400,202,64
401,933,38
402,417,106
403,213,39
404,981,88
405,593,70
406,929,12
407,77,7
408,297,56
409,291,41
410,767,101
411,611,63
412,608,102
413,340,80
414,60,67
415,302,86
416,861,52
417,503,81
418,880,41
419,107,47
420,739,58
421,702,69
422,872,55
423,750,58
424,863,15
425,39,28
426,707,13
427,545,16
428,746,64
429,838,64
430,400,24
431,833,71
432,654,73
433,60,88
434,483,57
435,245,59
436,715,106
437,811,6
438,524,68
439,325,50
440,612,66
441,191,86
442,736,67
443,100,104
444,936,16
445,478,64
446,688,82
447,625,81
448,677,94
449,115,39
450,946,36
451,407,47
452,714,34
453,36,103
454,435,40
455,291,83
456,574,88
457,890,77
458,248,56
459,261,82
460,194,81
461,550,72
462,347,70
463,916,102
464,816,67
465,791,48
466,104,8
467,347,110
468,731,99
469,858,55
470,674,71
471,181,51
472,95,53
473,295,30
474,563,88
475,593,78
476,850,101
477,619,12
478,619,6
479,669,40
480,382,70
481,166,105
482,49,24
483,894,55
484,671,99
485,406,36
486,875,89
487,841,85
488,720,99
489,17,41
490,405,104
491,608,106
492,449,110
493,794,26
494,450,41
495,475,108
496,826,11
497,320,92
498,330,38
499,286,67
500,467,15
501,16,5
502,948,46
503,432,37
504,724,57
505,198,62
506,539,9
507,647,22
508,155,69
509,74,24
510,383,57
511,241,7
512,453,101
513,258,70
514,129,5
515,837,8
516,607,105
517,498,41
518,127,73
519,23,42
520,279,36
521,864,102
522,932,26
523,270,90
524,659,13
525,36,29
526,647,24
527,657,36
528,303,9
529,106,59
530,926,36
531,879,26
532,349,45
533,827,26
534,46,73
535,110,68
536,686,106
537,933,105
538,615,9
539,777,30
540,956,105
541,76,37
542,254,59
543,579,66
544,612,44
545,20,30
546,504,8
547,713,33
548,94,11
549,301,22
550,681,8
551,778,46
552,466,41
553,219,79
554,815,77
555,37,39
556,797,107
557,53,75
558,131,71
559,787,73
560,121,63
561,794,80
562,532,104
563,375,16
564,619,108
565,965,101
566,751,26
567,107,73
568,663,7
569,295,40
570,902,47
571,799,92
572,132,73
573,317,36
574,177,40
575,270,51
576,193,19
577,193,108
578,685,99
579,276,5
580,268,59
581,985,44
582,31,100
583,639,103
584,569,91
585,458,70
586,647,81
587,612,60
588,655,5
589,468,15
590,781,106
591,545,53
592,974,31
593,378,77
594,290,77
595,451,36
596,821,9
597,564,59
598,917,63
599,84,12
600,533,7
601,725,24
602,239,89
603,502,34
604,240,37
605,659,82
606,863,34
607,59,16
608,812,13
609,652,60
610,754,89
611,944,45
612,959,28
613,78,73
614,83,85
615,783,107
616,468,16
617,668,35
618,540,96
619,761,41
620,194,51
621,357,9
622,108,34
623,860,16
624,945,97
625,615,9
626,356,7
627,94,107
628,197,95
629,120,78
630,659,83
631,393,89
632,799,66
633,409,72
634,447,40
635,602,37
636,434,97
637,886,9
638,410,96
639,49,66
640,622,61
641,408,28
642,459,74
643,22,66
644,656,83
645,213,52
646,458,74
647,297,83
648,106,22
649,830,97
650,742,57
651,304,28
652,638,103
653,394,16
654,11,95
655,825,41
656,340,11
657,512,24
658,215,45
659,9,78
660,585,107
661,747,95
662,110,80
663,462,14
664,581,69
665,361,86
666,151,69
667,842,46
668,210,72
669,692,102
670,386,77
671,490,84
672,339,48
673,689,11
674,933,59
675,873,37
676,135,38
677,498,63
678,510,70
679,738,75
680,597,105
681,926,92
682,798,55
683,403,99
684,842,91
685,37,104
686,592,105
687,339,46
688,391,89
689,900,46
690,39,24
691,668,13
692,639,20
693,350,99
694,170,22
695,560,19
696,548,89
697,13,36
698,238,13
699,7,90
700,696,72
701,535,41
702,490,5
703,21,27
704,449,25
705,446,46
706,855,92
707,570,6
708,874,47
709,274,58
710,383,92
711,809,14
712,203,45
713,291,105
714,597,41
715,518,80
716,884,73
717,531,61
718,386,89
719,692,6
720,134,16
721,736,53
722,860,85
723,331,102
724,194,94
725,276,19
726,930,110
727,666,96
728,657,37
729,779,108
730,16,40
731,685,71
732,216,19
733,897,78
734,770,17
735,201,51
736,48,13
737,273,107
738,353,81
739,357,55
740,437,85
741,818,94
742,687,27
743,477,90
744,76,12
745,102,101
746,711,83
747,54,107
748,948,73
749,561,110
750,158,60
751,365,70
752,690,13
753,575,6
754,862,103
755,566,15
756,128,24
757,829,35
758,774,20
759,716,60
760,761,102
761,688,46
762,777,90
763,185,63
764,107,39
765,279,93
766,610,31
767,814,78
768,801,53
769,263,23
770,268,24
771,303,95
772,939,97
773,694,50
774,783,70
775,533,9
776,91,49
777,647,92
778,82,15
779,199,25
780,223,62
781,103,71
782,487,5
783,959,70
784,999,38
785,989,71
786,407,38
787,179,93
788,51,91
789,317,67
790,839,49
791,732,91
792,483,5
793,405,19
794,257,83
795,998,17
796,356,52
797,517,48
798,804,68
799,417,99
800,102,47
801,292,22
802,190,12
803,337,35
804,586,23
805,761,95
806,33,108
807,28,82
808,474,7
809,38,72
810,926,102
811,774,93
812,943,107
813,138,82
814,798,51
815,685,60
816,170,81
817,443,50
818,358,80
819,623,70
820,473,40
821,745,25
822,713,29
823,403,45
824,219,74
825,689,50
826,465,44
827,320,46
828,797,29
829,781,19
830,987,59
831,669,100
832,846,50
833,363,35
834,255,7
835,326,48
836,867,64
837,577,61
838,710,7
839,447,81
840,542,52
841,384,49
842,477,72
843,239,38
844,536,105
845,981,81
846,746,24
847,393,81
848,83,106
849,355,67
850,449,101
851,322,50
852,890,26
853,827,19
854,261,16
855,630,61
856,562,64
857,274,26
858,505,93
859,970,74
860,434,74
861,449,49
862,455,34
863,137,40
864,918,73
865,96,19
866,587,46
867,691,85
868,991,52
869,722,96
870,215,79
871,149,19
872,100,97
873,168,62
874,454,66
875,565,61
876,507,73
877,142,23
878,398,45
879,61,48
880,942,40
881,393,23
882,499,27
883,688,81
884,884,60
885,876,38
886,472,97
887,336,79
888,486,37
889,326,71
890,533,38
891,647,62
892,759,60
893,561,60
894,939,6
895,157,30
896,647,33
897,473,31
898,742,82
899,668,59
900,945,7
901,110,64
902,381,31
903,987,50
904,823,82
905,718,46
906,152,110
907,212,26
908,539,107
909,44,62
910,695,8
911,530,101
912,511,29
913,73,27
914,664,82
915,738,63
916,39,35
917,375,50
918,302,79
919,165,72
920,561,81
921,646,37
922,963,85
923,301,96
924,161,41
925,197,80
926,372,17
927,428,110
928,578,89
929,894,83
930,5,77
931,358,20
932,348,106
933,451,53
934,366,30
935,311,104
936,480,18
937,92,78
938,818,73
939,724,29
940,935,99
941,574,26
942,570,27
943,826,61
944,909,88
945,201,86
946,394,55
947,409,7
948,396,93
949,181,44
950,263,90
951,75,11
952,916,91
953,811,83
954,469,8
955,834,63
956,436,99
957,636,35
958,755,24
959,1000,101
960,341,103
961,990,46
962,49,101
963,373,97
964,895,99
965,3,37
966,5,83
967,634,104
968,544,61
969,186,34
970,784,95
971,596,18
972,143,48
973,591,23
974,289,24
975,48,38
976,955,96
977,544,15
978,847,60
979,873,51
980,41,74
981,664,80
982,151,46
983,958,28
984,710,52
985,101,89
986,216,84
987,862,69
988,680,7
989,367,66
990,903,36
991,157,45
992,258,36
993,648,86
994,248,55
995,545,107
996,353,99
997,454,90
998,608,106
999,624,59
1000,975,48
